6,-0.379693432143521
6.36260370561725,-0.393316605313491
6.74712098578907,-0.480560388894444
7.15487616440491,-0.474437787971217
7.58727359947921,-0.455368687398105
8.04580251992973,-0.438421456634595
8.53204215466159,-0.438643071721549
9.04766717162208,-0.498472457901144
9.59445344555904,-0.529323413889772
10.1742841743477,-0.532159445858355
10.7891563649513,-0.552593448730446
11.4411877113538,-0.623960491594729
12.1326238881537,-0.691580122884658
12.8658462849379,-0.748324636160095
13.6433802080746,-0.810790321487097
14.4679035781735,-0.907865114575488
15.3422561531666,-1.01137174563012
16.2694493087778,-1.12583576985139
17.2526764100637,-1.25220520941743
18.2953238097477,-1.42644633933305
19.4009825112281,-1.61875939883636
20.5734605364259,-1.83006483228378
21.8167960410723,-2.10267775846967
23.1352712226037,-2.39363775053086
24.5334270685665,-2.7624572532042
26.0160789963253,-3.20366806510632
27.5883334379417,-3.72986337228488
29.2556054273421,-4.35718494981888
31.0236372503472,-5.12304953381421
32.8985182217974,-6.07998952974699
34.8867056578875,-7.28461445403764
36.9950471159422,-8.85331929255866
39.2308039782298,-10.8856833411652
41.6016764610382,-13.7833975757838
44.1158301351486,-18.3975952293017
46.7819240490463,-27.9143857145288
49.6091405517278,-22.4626951211646
52.6072169178184,-16.7670305586897
55.7864788839204,-12.743314930251
59.1578762116951,-10.1975098921336
62.733020400163,-8.27196907530877
66.5242246771067,-6.85043713107728
70.5445464073123,-5.73365625666126
74.8078320637089,-4.81028886919056
79.3287649162913,-4.08600937622253
84.1229156030725,-3.47412234682304
89.2067957572394,-2.9770878632401
94.5979148752089,-2.56117032119988
100.314840621445,-2.19992604817062
106.377262777735,-1.88894604624225
112.806061057173,-1.66972276095766
119.623377016409,-1.42136707781521
126.852690313842,-1.23490398452701
134.518899576395,-1.09015679181919
142.648408153388,-0.969905909117407
151.269215052858,-0.85674224081437
160.411011373521,-0.730268863111767
170.105282564496,-0.644401711832373
180.385416864989,-0.566226243227337
191.286820297415,-0.507820702269337
202.847038610013,-0.439849568522334
215.105886588926,-0.385884545133626
228.105585185131,-0.340910553110793
241.890906928484,-0.310949601755631
256.509330129715,-0.277066340803669
272.011202401454,-0.240249581643391
288.449914061483,-0.213581528312323
305.882082015428,-0.189548627220056
324.367744752214,-0.171402148480468
343.970569123858,-0.1454754334243
364.75806962179,-0.127013405189726
386.801840904899,-0.119390440694931
410.177804380181,-0.101274949160676
434.966469685215,-0.0924791761379136
461.253211973067,-0.0816130523303787
489.128565954616,-0.0737507124460526
518.688537711016,-0.0667148532326073
550.034935350218,-0.0548527425959059
583.275719646374,-0.0495780127316658
618.525375869765,-0.0417118025577335
655.905308087878,-0.0406898002792782
695.54425729566,-0.0360069749379232
737.578744815028,-0.0304123571160834
782.15354249077,-0.0267352184761183
829.422171302239,-0.0222399103668138
879.547430108123,-0.018774412456637
932.701956345346,-0.0161702497114361
989.068820613227,-0.0167574748698495
1048.8421571907,-0.0142757900818632
1112.22783265819,-0.013575784405964
1179.44415492694,-0.0101583077978949
1250.7226251178,-0.0118683638850068
1326.30873487897,-0.00889195414080309
1406.46281188891,-0.00832382613409779
1491.46091645621,-0.0072708452991328
1581.5957923046,-0.00512146757207524
1677.17787481765,-0.00410821488857949
1778.53636021567,-0.00385065227946106
1886.02033934721,-0.00409262730894675
2000.00000000001,-0.00323238473849108
